,x1,x2,x3,x4
0,0.7690138869538253,0.8396527275142471,0.10679269110646825,0.7366376585104157
1,0.835669015353107,0.8209920877315742,0.12181412260107267,0.6443356317229966
2,0.7571150487131226,0.871709214584261,0.054930628082796695,0.4504496373787246
3,0.8228687499729572,0.8772845811926794,0.05711039416718722,0.48972148512870867
4,0.7388413177422496,0.7308657252279726,0.19526922415835618,0.7215872388772198
5,0.6185837259228811,0.8587773575381575,0.12986116419324967,0.7104176306864163
6,0.5961634301105511,0.8438361233989531,0.13237263381222136,0.7039508239904707
7,0.6448116499722361,0.8020994528282824,0.2343581163977858,0.49442246806150375
8,0.39413557961765067,0.9211092078489187,0.33741280440261057,0.5102985148712913
9,0.753321843310329,0.8418978415847511,0.09885765330518884,0.7252325465324567
10,0.885889324145988,0.9280017080453662,0.04020643741788188,0.4043581818925775
11,0.9251482789231913,0.8106196607258453,0.11487850324164821,0.7329923508551788
12,0.7917010051994318,0.895634646862266,0.06301644021797664,0.412005235367395
13,0.5753325306304943,0.8478623612987236,0.15522140715531912,0.626350052920156
14,0.8275850167665448,0.8853370569922207,0.02614134598401796,0.4364558023041181
15,0.48028749533060744,0.8293551376442018,0.3208793217308894,0.4371650415086791
16,0.9811521442427652,0.8827813688086301,0.037694967798910156,0.4839657361993871
17,0.8177125867353194,0.8003969079914836,0.12488130333642065,0.6898415102248652
18,0.438247096971926,0.8675295605563392,0.30227376892756375,0.3351073385344208
19,0.6837388795621228,0.756418865207093,0.19294385314579882,0.7144148301008393
20,0.7016953081799104,0.7406207458643128,0.20763444267344436,0.7142975328477772
21,0.8372555271185341,0.6348534220028662,0.13702509897258064,0.8042445217636415
22,0.7588385774037456,0.8783697196600897,0.0660060798673186,0.4646798855215181
23,0.808640624003923,0.8417444254566001,0.09752653132875269,0.7229984430380898
24,0.4929752626037543,0.860405065239273,0.06814707540870615,0.15803395046236934
25,0.5073482010398864,0.8631141695510146,0.20995981368600172,0.5987170023732235
26,0.7138104889340805,0.7742263616429744,0.19353445775087777,0.821293541104049
27,0.45109856341359644,0.8733369222853764,0.06460172464298794,0.09501168216990818
28,0.6581527716360542,0.7633076235467563,0.24856881275981652,0.5760213478272729
29,0.45109856341359644,0.8733369222853764,0.06460172464298794,0.09501168216990818
30,0.7898260367493817,0.7423232907011117,0.12203813018286777,0.7152377294343363
31,0.8873099733177567,0.6644327998817573,0.16064497533762684,0.8691462739481891
32,0.7346586958152147,0.7333428344190954,0.20556754194757365,0.641398653991289
33,0.6916642269721424,0.7455001271108749,0.1777341691257243,0.6647944549314856
34,0.8631084574778791,0.7210321255991647,0.12100424903612127,0.7312283456540912
35,0.6927098824539011,0.7689615691476424,0.20102708057811192,0.8123580364076125
36,0.9266121965976535,0.7028354760577293,0.13129998212247188,0.817179044436564
37,0.4513877412399311,0.940465832993448,0.21151020462231032,0.13628394818916678
38,0.8149506139800533,0.9380673027947928,0.05135081461218691,0.382135353483001
39,0.8974131686966806,0.6315231694649519,0.17803140995541392,0.9195931855751657
40,0.6826138984920928,0.8720983676898151,0.09509260279578696,0.5249924963401438
41,0.5800242786058889,0.8066682599617582,0.2155703420423461,0.5353401144784818
42,0.5167339974327355,0.8515780250854079,0.18744403622891856,0.5560353507551579
43,0.8480870756261314,0.8901378592463152,0.057627334740560476,0.42646280376806056
44,0.8256451455624545,0.9235114799043581,0.030535340857690607,0.3747338058866853
45,0.7814103129755029,0.8141781665275942,0.11797583884377628,0.607064202242287
46,0.5113914190626601,0.7452681319902562,0.3045267682598488,0.7117106283131928
47,0.5257547591026113,0.8014034674664261,0.27030961014065097,0.6978368183347426
48,0.7100028606970556,0.8553722678645597,0.08269033687294033,0.6843167186775416
49,0.8697501726413259,0.8370970393306566,0.10118388588536845,0.6608027112032515
50,0.6424390937412111,0.8063576858486718,0.21745286729704702,0.5078252704656427
51,0.7418556900965609,0.7634647815316916,0.2003998593490857,0.8563317763714231
52,0.5710193820536674,0.7703535398713549,0.2639977657397635,0.7616819859607008
53,0.6146174465093136,0.8011714723458074,0.10764133521442268,0.6832528598707002
54,0.8183976713612993,0.8224663793045384,0.10786534279621775,0.6469270826627386
55,0.7833213385111308,0.924286044258682,0.054930628082796695,0.3200587374632877
56,0.3101153588040586,0.9420935406945634,0.3371198714110324,0.2699664454385917
57,0.6746885510820733,0.9144524446298743,0.07571163913240145,0.34380915800576484
58,0.37382822902018475,0.81046250274091,0.15603128072027056,0.6101193865080881
59,0.7318318203059084,0.8724051999461172,0.044488428500656985,0.41329641443210846
60,0.7181517620376581,0.9206452176076813,0.08368544747668386,0.4024759701573965
61,0.6173145165105396,0.7284634531725332,0.231811236349538,0.7748503757149222
62,0.7411417598021188,0.8763566007102044,0.08955703082258173,0.5413413692863053
63,0.8120804699680535,0.7704321188638226,0.1725690712301032,0.8464560750884276
64,0.6363454462785483,0.7742263616429744,0.17282754151678983,0.6339880135846585
65,0.6905176116507655,0.6243986741478856,0.19231620113296147,0.7661492836684034
66,0.7888669182730099,0.7928870014256474,0.14913012406573764,0.790017910744974
67,0.6598618774924461,0.7696575545094987,0.2203688429146833,0.821881845931422
68,0.7576631164139065,0.9153018461198815,0.08095427811402853,0.4036580354983314
69,0.8014436297225769,0.9046188450010664,0.0479950087233722,0.3446275109341043
70,0.40276043448788124,0.8566894014525888,0.302790709500937,0.3113569179919437
71,0.4417035291954222,0.8891312997713725,0.27857635147651155,0.30206406585013224
72,0.7237550331364617,0.7848345256261062,0.1753734738406531,0.8064786252580085
73,0.3388817016780968,1.00001,0.3711130219484352,0.236932265564618
74,0.8778053255594258,0.8398098854991823,0.10317410709285547,0.6401074749265755
75,0.6530759339866878,0.7451895529977886,0.24406582958192435,0.8290542547078025
76,0.4328392552769545,0.8670655703151018,0.2647731765998234,0.29230748038226173
77,0.8078762137896718,0.9352010404981159,0.07205859241389712,0.406122187093665
78,0.900002067441173,0.869617516641908,0.014846194455812367,0.4208252613728325
79,0.8707237139519288,0.8223092213196033,0.11462003295496159,0.6832528598707002
80,0.88585326706041,0.9097264795114631,0.050355704008443386,0.3881366082908244
81,0.4929752626037543,0.860405065239273,0.06814707540870615,0.15803395046236934
82,0.8088209094318126,0.6401182144981983,0.16636578434962418,0.8322285547887285
83,0.7853477467206081,0.8953240727491796,0.061612084993645955,0.3933104173599934
84,0.7053731309088549,0.7923444321919422,0.23081466108083662,0.5472153247497203
85,0.8355824783477201,0.8232372018020782,0.12362341460787908,0.6329332475881321
86,0.3809314748790285,0.9614501658390926,0.3429871469188188,0.47502750365985613
87,0.7572953341410121,0.9311748025983453,0.04662942404204454,0.3141756891895578
88,0.6474438172194219,0.8209172505958906,0.22671751933142356,0.5719113975649454
89,0.871675621011185,0.6611773844795263,0.16610731406293755,0.8557443808250815
90,0.7638433008819564,0.8377967665492971,0.08645538738234221,0.6680860522654737
91,0.5203541288247554,0.8098450963715215,0.23930437611734556,0.4328186781781645
92,0.6809769068068566,0.8655912787421374,0.08313404419841905,0.4724360527201142
93,0.588367888208612,0.8390353211448585,0.18626282701876068,0.6125926309137365
94,0.5816540588740093,0.7736052134168017,0.1413027822172443,0.5306391315456868
95,0.3778233541022146,0.9599796161229125,0.31585638249294595,0.29783590905371116
96,0.5163106872480512,0.7502223503725018,0.160976678872208,0.5522709272847959
97,0.4271278129214172,0.9167723958360617,0.31792414478643893,0.2635014573047091
98,0.5216053096943081,0.8569999755656752,0.06725966075774875,0.2478618235631086
99,0.7716532656181267,0.728156620916231,0.15381705193098846,0.7556852775580348
100,0.6803783591862638,0.8820068044543063,0.09693635750748492,0.5206461330096293
101,0.4576739335395799,0.8377967665492971,0.3070727005837121,0.3836629456159015
102,0.720012307653477,0.7926550063050286,0.1856351750059233,0.6968957124671522
103,0.3812199315636516,0.9623781463215677,0.36103698860576827,0.3319339477345263
104,0.4174356683180812,0.9225049204294155,0.3109109843410085,0.3841357717522755
105,0.639915097750759,0.7536311819028838,0.2261638328989597,0.7817874625603535
106,0.7938716417512206,0.8958666419828847,0.05054094104723547,0.35850313947461737
107,0.3390259300204084,0.9785616769131178,0.2580551030650269,0.08771924829737121
108,0.37382822902018475,0.81046250274091,0.15603128072027056,0.6101193865080881
109,0.8067872898052197,0.7869262235684591,0.14521860706054668,0.6990125187084572
110,0.6459943223791907,0.7429444389272845,0.23793836065220672,0.5943706390427089
111,0.9323236389531908,0.7352025372408296,0.10638775432399254,0.7499240729425243
112,0.3571482212318543,0.9204918014795301,0.3294045333534366,0.4663256841885121
113,0.451099284555308,0.8733369222853764,0.06460172464298794,0.09501168216990818
114,0.8089723491912396,0.8993503106489502,0.06165085553664895,0.3857815704192694
115,0.567910540135142,0.7975306456948066,0.2557297320524695,0.6931331075588532
116,0.8905046310999576,0.712515659558386,0.10321287763585847,0.7293479524809733
117,0.6924935399404337,0.8621861890685396,0.07301924031274909,0.6539831034670885
118,0.659710437733019,0.799932917750246,0.20715454950782952,0.609419240113842
119,0.817207787537229,0.8589345155230929,0.029277452129149006,0.3838993586840885
